Date,Temperature,Humidity,Pressure,HeatIndex
2016-04-26,24.41,21.59,986.87,44.68
2016-04-27,12.29,65.45,1007.87,35.26
2016-04-28,32.25,96.61,991.31,20.83
2016-05-01,17.38,45.06,988.08,37.06
2016-05-02,39.89,87.07,1033.76,11.59
2016-05-03,36.66,24.48,990.36,39.52
2016-05-04,32.7,48.65,989.43,31.27
2016-05-05,36.59,73.16,1049.41,43.44
2016-05-06,27.5,68.73,1000.75,19.67
2016-05-07,20.24,46.93,1046.42,35.02
2016-05-08,37.78,21.66,998.62,14.22
2016-05-09,17.33,64.76,1045.12,21.49
2016-05-10,38.51,21.11,1017.62,26.09
2016-05-11,37.47,99.94,994.02,31.14
2016-05-12,34.29,85.87,1040.41,47.48
2016-05-13,35.63,44.45,1014.91,42.93
2016-05-14,13.34,52.7,1010.78,37.31
2016-05-15,11.87,99.87,1024.59,21.03
2016-05-16,30.16,56.66,1033.71,33.96
2016-05-17,14.33,38.74,989.01,33.7
2016-05-18,30.96,29.18,1013.06,12.27
2016-05-19,30.24,54.73,1027.08,47.69
2016-05-20,17.54,84.8,1039.2,28.43
2016-05-21,22.4,66.8,1006.17,16.55
2016-05-22,10.06,56.32,1010.88,20.09
2016-05-23,12.66,54.82,1020.83,20.78
2016-05-24,31.47,93.41,1019.79,28.97
2016-05-25,23.33,61.79,1019.04,44.42
2016-05-26,34.01,47.81,1047.72,33.28
2016-05-27,14.56,54.38,984.21,28.21
2016-05-28,21.86,53.33,985.66,19.47
2016-06-01,24.07,47.24,980.73,20.33
2016-06-02,34.77,31.2,1018.94,40.85
2016-06-03,29.03,91.04,1022.1,19.92
2016-06-04,18.27,27.99,1027.06,32.56
2016-06-05,22.92,37.72,1024.79,44.74
2016-06-06,19.36,90.61,1004.02,20.21
2016-06-07,38.38,92.08,1040.76,49.1
2016-06-08,17.11,48.74,999.78,40.44
2016-06-09,10.57,33.64,991.17,18.66
2016-06-10,36.41,96.39,1017.84,21.87
2016-06-11,17.14,70.53,992.44,28.5
2016-06-12,25.64,80.26,1027.71,35.3
2016-06-13,38.47,29.6,1022.61,18.09
2016-06-14,15.73,78.09,1021.96,32.64
2016-06-15,23.3,93.75,989.87,40.92
2016-06-16,32.64,63.82,1029.58,48.57
2016-06-17,23.33,22.7,1011.49,39.63
2016-06-18,17.94,89.67,985.25,16.44
2016-06-19,31.48,38.82,1044.36,41.43
2016-06-20,20.77,63.24,1006.77,36.5
2016-06-21,20.01,85.13,1030.8,30.05
2016-06-22,33.44,98.44,987.58,22.82
2016-06-23,10.11,39.41,991.34,26.19
2016-06-24,23.27,86.36,1020.05,40.8
2016-06-25,35.47,82.32,1044.76,13.21
2016-06-26,22.69,54.74,1003.73,27.68
2016-06-27,20.26,32.96,980.01,18.32
2016-06-28,27.48,93.14,1011.0,26.27
2016-07-01,29.17,20.63,1049.07,40.23
2016-07-02,29.6,24.02,1044.96,10.54
2016-07-03,17.12,27.92,1004.34,43.41
2016-07-04,18.98,74.79,1008.41,28.19
2016-07-05,31.45,74.81,997.49,43.69
2016-07-06,38.44,26.87,999.93,24.06
2016-07-07,39.92,53.37,1030.19,16.66
2016-07-08,23.05,26.28,1037.07,32.55
2016-07-09,39.89,39.57,993.46,36.23
2016-07-10,18.9,93.58,991.63,35.0
2016-07-11,12.01,97.35,1035.01,14.17
2016-07-12,11.29,47.88,1039.65,44.43
2016-07-13,33.34,73.63,1012.52,26.88
2016-07-14,25.34,85.0,1031.56,39.78
2016-07-15,11.59,49.98,989.36,37.62
2016-07-16,19.17,34.65,1039.36,48.98
2016-07-17,37.19,29.35,1011.23,45.93
2016-07-18,30.99,65.27,1049.96,28.5
2016-07-19,33.94,22.01,983.62,49.61
2016-07-20,20.73,39.87,1047.69,19.13
2016-07-21,29.91,63.71,1019.04,12.05
2016-07-22,17.26,37.1,986.5,48.19
2016-07-23,33.62,74.29,1017.1,34.34
2016-07-24,35.01,63.43,1045.63,48.8
2016-07-25,12.49,49.3,1013.37,16.15
2016-07-26,20.21,70.98,1003.96,22.83
2016-07-27,32.29,37.98,989.7,42.77
2016-07-28,14.84,60.18,1025.02,18.67
2016-08-01,35.8,49.6,980.73,43.03
2016-08-02,38.99,92.07,1015.8,48.58
2016-08-03,24.83,51.16,1003.02,35.16
2016-08-04,18.71,47.0,1017.12,28.82
2016-08-05,19.3,63.55,988.73,24.63
2016-08-06,20.17,59.65,990.9,26.29
2016-08-07,12.86,75.92,999.58,29.36
2016-08-08,16.55,99.85,992.48,37.97
2016-08-09,23.6,45.59,1009.91,37.44
2016-08-10,10.86,74.29,1017.77,27.72
2016-08-11,17.42,45.42,1045.43,18.11
2016-08-12,20.0,44.5,1015.2,48.48
2016-08-13,27.84,74.04,1031.65,19.95
2016-08-14,20.86,34.78,1026.06,38.0
2016-08-15,31.05,30.74,1016.03,25.49
2016-08-16,27.48,72.41,1025.74,16.46
2016-08-17,15.36,44.0,1014.04,14.79
2016-08-18,23.6,45.45,1042.88,41.81
2016-08-19,16.88,73.5,1018.36,32.43
2016-08-20,27.67,66.67,1024.73,33.65
2016-08-21,38.84,21.96,1029.99,27.07
2016-08-22,18.72,65.47,1003.45,44.8
2016-08-23,32.55,66.49,1011.94,39.92
2016-08-24,35.77,78.26,984.73,48.29
2016-08-25,25.72,83.56,1011.79,47.08
2016-08-26,22.99,94.6,1008.69,20.49
2016-08-27,13.39,31.78,984.49,44.48
2016-08-28,14.09,86.09,1012.93,39.91
2016-09-01,29.15,49.91,1042.94,10.86
2016-09-02,18.53,91.27,1006.29,36.27
2016-09-03,29.66,44.22,1027.37,42.03
2016-09-04,39.95,80.18,983.67,45.76
2016-09-05,24.34,37.82,1009.93,24.4
2016-09-06,17.27,61.17,1002.67,33.76
2016-09-07,29.72,36.08,1035.99,33.56
2016-09-08,29.44,52.14,996.92,24.73
2016-09-09,11.62,28.38,1032.15,36.24
2016-09-10,19.49,62.02,1011.37,17.63
2016-09-11,21.31,95.03,1028.77,18.02
2016-09-12,11.13,33.84,980.08,37.58
2016-09-13,27.02,23.08,1043.36,47.04
2016-09-14,21.85,91.76,1012.31,19.93
2016-09-15,25.95,43.73,995.34,36.23
2016-09-16,14.79,62.14,990.59,14.78
2016-09-17,22.16,91.35,992.26,14.28
2016-09-18,16.76,97.56,999.54,22.02
2016-09-19,33.71,30.42,1037.66,33.61
2016-09-20,15.07,70.7,984.25,26.15
2016-09-21,32.11,39.02,994.95,40.67
2016-09-22,18.84,46.56,1022.5,31.05
2016-09-23,29.16,31.98,1008.3,38.65
2016-09-24,14.2,28.25,1042.08,29.12
2016-09-25,32.61,92.1,1022.44,18.08
2016-09-26,26.49,48.8,1015.11,48.08
2016-09-27,26.81,87.96,990.17,22.74
2016-09-28,24.01,91.5,1031.77,16.58
2016-10-01,20.27,84.02,1007.95,10.37
2016-10-02,13.38,45.45,1004.11,17.57
2016-10-03,28.86,74.18,989.91,29.48
2016-10-04,38.15,75.62,1017.11,38.32
2016-10-05,26.56,36.06,1047.79,34.18
2016-10-06,14.57,87.99,984.96,45.12
2016-10-07,34.02,63.3,1020.64,25.7
2016-10-08,14.82,37.18,1015.58,40.13
2016-10-09,10.61,91.2,1047.45,24.12
2016-10-10,16.4,70.73,1036.83,45.78
2016-10-11,35.94,99.65,992.94,29.44
2016-10-12,36.78,36.91,989.64,13.96
2016-10-13,25.24,43.31,1045.53,42.83
2016-10-14,35.66,91.71,1039.45,16.74
2016-10-15,25.18,37.06,1045.17,36.03
2016-10-16,23.65,80.88,1003.33,24.77
2016-10-17,18.82,39.33,1045.53,39.36
2016-10-18,34.05,27.66,981.59,21.87
2016-10-19,34.65,68.47,983.15,14.78
2016-10-20,39.12,53.86,1022.15,31.82
2016-10-21,36.31,88.89,1002.62,24.92
2016-10-22,24.32,38.1,988.69,48.53
2016-10-23,24.1,45.73,1045.06,14.25
2016-10-24,34.54,27.25,981.7,32.24
2016-10-25,22.1,38.46,1036.14,25.55
2016-10-26,25.38,47.56,1034.12,15.25
2016-10-27,31.92,22.56,1036.12,20.73
2016-10-28,35.49,25.36,996.43,12.87
2016-11-01,21.07,75.29,1039.05,18.38
2016-11-02,19.87,49.12,1045.15,33.03
2016-11-03,30.48,97.6,1023.95,31.82
2016-11-04,27.44,46.92,982.45,21.71
2016-11-05,39.32,52.39,1016.25,33.18
2016-11-06,37.03,82.46,1017.98,34.42
2016-11-07,17.28,61.95,1038.43,26.78
2016-11-08,14.77,61.33,995.46,13.02
2016-11-09,37.79,49.13,998.66,14.56
2016-11-10,19.49,71.52,981.51,20.28
2016-11-11,16.86,23.71,1000.38,22.65
2016-11-12,24.37,81.75,1006.75,35.67
2016-11-13,35.58,98.86,1048.7,37.01
2016-11-14,36.81,64.36,1036.99,26.99
2016-11-15,18.78,68.47,998.43,48.65
2016-11-16,32.21,75.36,1032.82,33.35
2016-11-17,15.59,82.91,1049.92,41.33
2016-11-18,36.85,87.97,1039.38,32.42
2016-11-19,24.42,86.67,983.69,15.07
2016-11-20,16.0,61.66,1004.07,32.22
2016-11-21,36.52,91.11,1047.57,43.81
2016-11-22,23.25,63.91,1020.44,14.29
2016-11-23,18.0,52.06,1016.54,34.02
2016-11-24,21.4,40.97,1031.27,45.06
2016-11-25,29.85,36.01,1008.86,42.84
2016-11-26,20.5,21.69,1044.82,13.45
2016-11-27,10.66,85.38,1010.24,48.87
2016-11-28,33.45,57.37,1038.79,11.74
2016-12-01,38.33,49.32,1031.79,13.07
2016-12-02,34.84,75.14,984.04,30.09
2016-12-03,29.16,69.2,1030.31,19.09
2016-12-04,26.17,89.72,1013.08,10.88
2016-12-05,39.99,83.32,983.64,36.19
2016-12-06,24.26,32.58,985.58,19.94
2016-12-07,31.22,20.77,992.91,17.86
2016-12-08,38.33,29.81,1034.39,32.91
2016-12-09,34.99,92.58,1033.14,16.67
2016-12-10,35.04,79.13,1016.48,30.78
2016-12-11,24.83,93.57,990.53,10.32
2016-12-12,31.12,37.21,990.33,21.62
2016-12-13,16.68,24.0,988.19,30.47
2016-12-14,21.2,52.55,1011.9,21.68
2016-12-15,19.42,32.95,1020.27,31.94
2016-12-16,31.65,69.54,986.36,34.22
2016-12-17,17.89,46.43,1011.88,48.84
2016-12-18,20.21,97.73,1010.12,25.0
2016-12-19,24.22,88.06,1026.34,32.89
2016-12-20,21.76,21.53,1011.29,34.67
2016-12-21,16.04,98.38,1013.57,18.08
2016-12-22,22.55,75.22,1023.35,10.75
2016-12-23,17.6,63.79,1038.18,32.99
2016-12-24,13.72,30.74,992.27,41.53
2016-12-25,38.99,60.2,992.51,13.57
2016-12-26,33.64,67.18,994.42,20.11
2016-12-27,35.34,80.67,988.63,23.46
2016-12-28,22.43,87.64,1000.2,40.38
2017-01-01,37.32,40.11,1004.88,42.08
2017-01-02,18.06,67.92,1028.53,19.05
2017-01-03,14.89,56.22,1010.25,10.58
2017-01-04,30.91,33.1,1026.41,16.74
2017-01-05,17.24,79.38,1027.53,28.69
2017-01-06,22.36,20.24,990.87,43.3
2017-01-07,17.92,92.71,1035.58,47.78
2017-01-08,22.2,54.65,983.01,38.19
2017-01-09,37.44,96.0,1004.32,32.4
2017-01-10,16.46,72.32,1009.99,25.75
2017-01-11,15.68,84.56,1041.4,19.86
2017-01-12,36.51,63.23,989.14,28.38
2017-01-13,26.42,73.86,1034.94,46.46
2017-01-14,18.97,56.69,1037.08,38.89
2017-01-15,25.47,21.36,1042.62,42.16
2017-01-16,30.36,92.94,1020.55,24.36
2017-01-17,22.12,59.41,1043.22,40.32
2017-01-18,37.44,26.6,1028.69,17.55
2017-01-19,20.6,27.07,1000.69,19.25
2017-01-20,22.74,33.86,1026.11,16.94
2017-01-21,13.81,21.9,1004.88,33.0
2017-01-22,29.59,34.32,1010.85,17.84
2017-01-23,33.97,40.91,992.0,39.34
2017-01-24,27.5,24.3,980.68,23.07
2017-01-25,20.74,86.82,1024.34,19.41
2017-01-26,10.56,64.93,1027.42,20.19
2017-01-27,27.98,22.43,1020.41,29.41
2017-01-28,29.64,69.98,1035.84,33.37
2017-02-01,38.47,21.57,988.13,15.48
2017-02-02,10.76,75.72,1026.39,39.49
2017-02-03,12.31,75.39,998.19,48.13
2017-02-04,17.09,49.44,984.4,38.53
2017-02-05,17.94,63.68,1037.39,11.54
2017-02-06,12.97,36.1,1011.56,27.27
2017-02-07,13.62,33.43,1036.45,27.01
2017-02-08,39.14,32.94,1023.2,31.79
2017-02-09,31.06,82.14,1027.89,22.48
2017-02-10,24.34,95.89,988.34,48.85
2017-02-11,15.06,78.68,994.78,18.58
2017-02-12,29.43,89.17,1005.92,30.37
2017-02-13,15.31,38.07,1023.24,26.34
2017-02-14,32.8,28.02,1014.91,41.03
2017-02-15,34.48,20.6,992.83,45.09
2017-02-16,30.84,65.82,1007.7,24.25
2017-02-17,17.98,55.26,997.17,47.38
2017-02-18,17.37,74.8,984.54,41.05
2017-02-19,11.23,34.37,999.95,19.66
2017-02-20,21.42,49.68,1037.29,27.03
2017-02-21,32.4,41.66,1037.07,15.5
2017-02-22,27.79,51.82,1015.95,25.15
2017-02-23,29.96,50.18,1040.03,37.46
2017-02-24,36.74,94.81,1041.58,44.54
2017-02-25,24.03,80.07,998.02,47.68
2017-02-26,12.7,82.43,982.49,15.11
2017-02-27,21.33,81.03,1036.31,41.59
2017-02-28,25.22,83.81,1031.8,44.54
2017-03-01,30.4,37.63,1022.9,46.48
2017-03-02,12.5,21.67,1035.14,33.8
2017-03-03,15.88,83.04,1026.85,31.32
2017-03-04,25.21,75.52,1029.04,33.87
2017-03-05,27.35,26.32,997.73,12.67
2017-03-06,11.23,27.05,1033.17,31.71
2017-03-07,33.77,99.88,980.33,16.2
2017-03-08,34.15,75.23,1041.66,43.25
2017-03-09,17.85,23.91,1025.5,23.14
2017-03-10,27.19,71.01,1018.06,48.91
2017-03-11,14.49,98.17,1042.75,24.77
2017-03-12,20.83,96.17,1015.75,10.66
2017-03-13,24.54,20.99,1012.77,15.62
2017-03-14,31.04,92.15,1038.86,45.4
2017-03-15,29.51,85.67,1014.67,17.12
2017-03-16,23.08,78.16,987.32,15.69
2017-03-17,28.86,73.36,1046.37,23.5
2017-03-18,25.73,31.66,997.24,30.91
2017-03-19,20.19,38.56,994.56,23.15
2017-03-20,28.25,59.06,1005.96,48.81
2017-03-21,27.37,67.46,1044.95,13.92
2017-03-22,29.22,96.66,1034.09,15.15
2017-03-23,10.86,52.1,1044.91,14.33
2017-03-24,39.69,56.87,986.0,40.45
2017-03-25,29.21,32.61,1018.18,40.16
2017-03-26,38.95,77.95,1029.87,41.16
2017-03-27,12.29,42.95,1017.31,28.56
2017-03-28,14.16,57.07,1003.52,33.63
2017-04-01,30.37,20.69,1006.07,10.23
2017-04-02,13.74,90.71,1013.91,22.6
2017-04-03,27.62,25.17,991.63,33.23
2017-04-04,15.63,60.17,1002.91,20.17
2017-04-05,21.27,92.15,1036.18,30.32
2017-04-06,30.92,50.33,1027.53,19.22
2017-04-07,28.13,34.79,1019.95,10.47
2017-04-08,20.86,85.6,1000.4,24.7
2017-04-09,34.96,70.86,987.24,24.06
2017-04-10,20.77,36.66,1032.02,19.75
2017-04-11,31.3,46.3,991.57,38.96
2017-04-12,21.11,87.65,998.53,10.95
2017-04-13,27.47,30.26,1046.85,37.04
2017-04-14,30.98,76.29,985.45,40.01
2017-04-15,32.11,25.97,1035.82,35.79
2017-04-16,27.16,23.01,980.16,44.13
2017-04-17,23.89,77.31,1034.62,22.85
2017-04-18,23.27,75.0,1018.66,16.17
2017-04-19,13.27,31.53,1029.15,31.68
2017-04-20,38.9,49.73,1036.54,15.9
2017-04-21,17.39,36.22,1044.83,31.23
2017-04-22,21.31,23.44,1024.28,31.53
2017-04-23,25.54,75.51,1025.03,21.8
2017-04-24,13.53,83.94,982.0,46.2
2017-04-25,26.6,72.1,1010.32,28.57
2017-04-26,11.1,38.22,984.34,48.75
2017-04-27,31.23,78.2,1003.92,38.83
2017-04-28,10.03,80.81,1044.1,28.43
2017-05-01,12.32,39.03,1009.95,25.94
2017-05-02,39.07,50.93,1043.29,37.9
2017-05-03,18.07,56.99,1012.25,49.03
2017-05-04,31.33,61.85,1030.56,16.17
2017-05-05,17.04,76.61,982.91,14.21
2017-05-06,21.8,72.41,1011.37,26.69
2017-05-07,25.15,52.5,1002.69,36.54
2017-05-08,15.24,98.06,1015.17,44.49
2017-05-09,30.85,61.03,1047.73,29.22
2017-05-10,16.3,22.11,988.13,22.9
2017-05-11,10.55,87.47,1025.22,25.13
2017-05-12,38.88,85.09,1026.51,37.47
2017-05-13,33.4,97.76,985.9,11.7
2017-05-14,19.93,61.81,1012.29,40.0
2017-05-15,27.34,63.83,1024.47,12.94
2017-05-16,18.34,26.04,1004.09,30.01
2017-05-17,34.66,99.45,1022.78,30.86
2017-05-18,30.26,79.12,1048.66,47.61
2017-05-19,39.39,86.45,984.68,31.8
2017-05-20,36.56,44.15,1049.92,34.0
2017-05-21,20.41,46.39,1041.64,29.19
2017-05-22,26.61,33.06,1036.57,28.07
2017-05-23,26.5,78.51,980.93,28.57
2017-05-24,29.26,79.64,1020.86,48.34
2017-05-25,23.12,89.78,1039.76,25.4
2017-05-26,30.03,48.15,1006.53,24.83
2017-05-27,12.63,54.79,1016.11,14.68
2017-05-28,37.85,45.69,1001.0,29.21
2017-06-01,19.23,43.82,1028.07,40.67
2017-06-02,32.18,21.2,1038.7,39.3
2017-06-03,11.49,75.3,1027.44,29.33
2017-06-04,23.36,32.75,1046.03,38.95
2017-06-05,17.35,66.27,1000.17,24.01
2017-06-06,34.59,43.92,1047.64,38.33
2017-06-07,35.47,64.31,994.09,24.34
2017-06-08,23.45,90.67,1011.25,44.31
2017-06-09,16.74,88.41,1043.42,15.98
2017-06-10,17.31,45.79,1038.6,34.16
2017-06-11,26.85,76.11,1039.59,26.94
2017-06-12,36.83,31.08,1043.13,11.72
2017-06-13,10.06,42.81,1004.61,10.54
2017-06-14,27.05,37.53,1046.77,47.25
2017-06-15,14.04,88.99,1028.97,17.62
2017-06-16,21.49,81.6,1026.65,35.56
2017-06-17,26.24,78.84,1044.09,46.36
2017-06-18,10.87,74.58,1039.08,35.61
2017-06-19,33.45,28.89,1015.82,12.4
2017-06-20,11.88,29.79,1045.23,45.23
2017-06-21,13.88,30.59,1044.84,20.45
2017-06-22,19.76,34.08,1048.87,26.56
2017-06-23,38.63,89.49,1000.33,10.57
2017-06-24,16.12,28.58,1005.79,26.46
2017-06-25,30.96,23.88,995.72,10.03
2017-06-26,14.24,64.84,1006.56,31.74
2017-06-27,12.87,36.75,1042.14,41.47
2017-06-28,29.21,21.76,1048.55,26.19
2017-07-01,34.15,46.57,1039.2,26.38
2017-07-02,24.54,33.05,1015.86,16.13
2017-07-03,10.62,64.36,1022.44,46.5
2017-07-04,33.02,88.69,1004.21,39.88
2017-07-05,22.07,25.84,999.97,18.32
2017-07-06,32.59,42.56,1022.37,44.36
2017-07-07,24.41,67.78,1040.55,48.38
2017-07-08,12.38,92.68,1029.45,43.14
2017-07-09,25.65,74.87,1017.17,26.33
2017-07-10,21.0,74.44,1030.76,41.2
2017-07-11,29.43,67.05,998.05,31.02
2017-07-12,30.14,61.14,1017.03,45.08
2017-07-13,17.59,63.49,1006.13,14.23
2017-07-14,34.22,67.47,1017.88,43.94
2017-07-15,33.96,44.39,1012.43,44.49
2017-07-16,21.95,46.14,1031.92,27.74
2017-07-17,17.69,24.56,995.68,37.78
2017-07-18,21.57,42.14,1020.1,37.3
2017-07-19,12.25,73.74,994.17,28.09
2017-07-20,29.18,65.4,991.65,41.56
2017-07-21,24.49,44.1,990.94,41.36
2017-07-22,12.18,29.08,1000.68,48.72
2017-07-23,36.4,20.11,1035.51,27.43
2017-07-24,22.82,31.41,1034.91,35.06
2017-07-25,25.95,56.08,993.55,28.81
2017-07-26,12.34,81.7,983.76,33.92
2017-07-27,23.97,94.5,1026.37,30.41
2017-07-28,36.68,61.21,1021.07,12.49
2017-08-01,38.62,42.7,1046.71,34.23
2017-08-02,28.79,67.68,990.05,21.24
2017-08-03,22.88,81.72,1015.55,28.11
2017-08-04,36.58,34.05,1021.26,11.81
2017-08-05,26.71,24.1,1033.67,43.19
2017-08-06,13.8,74.99,1019.6,36.96
2017-08-07,35.24,89.31,1048.47,22.94
2017-08-08,35.62,93.24,1017.29,24.99
2017-08-09,30.42,25.28,1000.05,38.16
2017-08-10,27.88,66.78,982.99,25.59
2017-08-11,33.65,68.69,1032.62,20.07
2017-08-12,26.91,39.79,1028.52,25.47
2017-08-13,13.09,68.34,1033.69,12.49
2017-08-14,19.97,24.3,1012.98,10.96
2017-08-15,13.59,89.61,1045.69,41.92
2017-08-16,12.99,68.97,982.44,44.47
2017-08-17,26.27,38.03,1012.11,49.59
2017-08-18,25.27,70.43,989.09,47.09
2017-08-19,18.34,32.17,1023.32,33.58
2017-08-20,29.97,44.51,986.93,33.69
2017-08-21,35.87,27.75,980.19,46.68
2017-08-22,37.7,64.94,1012.62,11.56
2017-08-23,33.46,35.24,1012.3,31.08
2017-08-24,36.79,94.82,1015.59,18.5
2017-08-25,26.33,60.92,994.78,16.04
2017-08-26,14.93,98.65,983.73,15.92
2017-08-27,10.28,39.39,992.59,45.85
2017-08-28,20.98,75.91,998.9,12.72
2017-09-01,20.53,97.18,1010.73,34.46
2017-09-02,28.65,95.52,1046.27,48.08
2017-09-03,18.66,46.67,980.44,19.62
2017-09-04,34.17,71.77,1019.24,14.08
2017-09-05,25.72,40.52,1049.17,47.87
2017-09-06,19.21,45.51,1045.56,15.69
2017-09-07,29.29,82.38,1000.78,40.88
2017-09-08,29.18,52.8,995.47,49.08
2017-09-09,17.87,78.77,1019.17,14.63
2017-09-10,17.12,71.72,1030.18,10.03
2017-09-11,37.54,89.64,982.68,16.19
2017-09-12,36.14,93.77,1028.67,14.36
2017-09-13,32.48,64.72,1002.83,28.1
2017-09-14,33.53,95.97,981.13,16.12
2017-09-15,18.83,92.55,1047.6,10.93
2017-09-16,39.56,71.31,1038.87,32.72
2017-09-17,36.96,28.62,1005.22,12.25
2017-09-18,33.3,59.1,1045.97,28.12
2017-09-19,18.21,81.44,999.25,29.28
2017-09-20,18.05,29.79,1022.93,40.17
2017-09-21,17.24,97.72,1031.21,15.37
2017-09-22,32.34,60.6,1047.61,48.5
2017-09-23,16.49,44.0,980.1,22.64
2017-09-24,13.46,66.04,1048.13,11.45
2017-09-25,15.67,78.49,986.93,27.36
2017-09-26,13.23,35.12,1003.69,31.53
2017-09-27,39.48,26.19,989.01,15.02
2017-09-28,12.18,67.0,1035.6,23.18
2017-10-01,37.15,29.95,1027.39,12.33
2017-10-02,25.66,63.88,994.14,39.49
2017-10-03,21.19,95.36,986.61,45.27
2017-10-04,28.34,57.6,1020.95,35.34
2017-10-05,18.89,23.04,1043.63,27.37
2017-10-06,35.04,78.62,1007.87,26.81
2017-10-07,19.26,34.41,1007.57,47.04
2017-10-08,27.21,85.07,1013.46,26.04
2017-10-09,13.93,37.52,1025.76,36.18
2017-10-10,30.99,34.91,980.51,32.22
2017-10-11,16.7,59.29,1009.25,42.27
2017-10-12,25.73,51.39,1029.11,18.51
2017-10-13,22.34,80.74,1049.47,22.73
2017-10-14,25.4,38.76,1029.7,46.44
2017-10-15,14.34,57.2,1027.89,21.89
2017-10-16,31.36,39.32,1024.18,11.31
2017-10-17,27.2,56.08,991.42,28.39
2017-10-18,39.31,83.22,981.97,23.37
2017-10-19,23.35,58.69,1023.2,49.53
2017-10-20,17.76,48.64,1022.3,42.12
2017-10-21,25.98,58.83,1016.19,44.94
2017-10-22,27.71,59.84,992.27,41.28
2017-10-23,19.7,66.21,1002.82,31.51
2017-10-24,18.43,56.99,987.34,42.8
2017-10-25,25.76,40.14,987.91,28.73
2017-10-26,34.19,45.01,1030.24,36.51
2017-10-27,34.97,89.76,1000.09,16.78
2017-10-28,29.79,26.06,995.1,38.78
2017-11-01,30.56,97.34,1046.57,35.51
2017-11-02,27.81,44.9,984.93,40.49
2017-11-03,12.92,47.21,1004.99,35.99
2017-11-04,22.93,50.24,1030.71,18.28
2017-11-05,16.06,30.77,986.08,47.96
2017-11-06,25.2,93.99,1011.25,30.12
2017-11-07,37.62,87.7,1041.17,28.52
2017-11-08,33.04,55.2,1002.15,33.6
2017-11-09,11.87,33.56,1026.45,34.07
2017-11-10,36.34,99.14,1048.84,48.65
2017-11-11,17.03,50.35,1049.68,34.82
2017-11-12,19.65,58.57,1007.72,40.0
2017-11-13,12.29,39.21,1026.68,23.03
2017-11-14,20.2,79.99,983.88,44.15
2017-11-15,21.99,44.53,990.23,11.78
2017-11-16,12.12,93.41,1049.95,45.91
2017-11-17,11.25,70.31,1012.3,24.56
2017-11-18,18.74,94.92,1046.51,46.27
2017-11-19,13.41,76.36,1034.99,22.46
2017-11-20,31.84,89.19,983.11,46.95
2017-11-21,12.54,58.04,982.74,37.46
2017-11-22,24.71,92.35,989.81,32.65
2017-11-23,26.95,56.63,1018.3,22.84
2017-11-24,17.07,91.88,1041.29,43.19
2017-11-25,34.0,62.72,1015.48,44.27
2017-11-26,27.63,94.28,1022.91,42.85
2017-11-27,27.18,42.57,1011.96,26.77
2017-11-28,28.65,25.32,1043.62,20.37
2017-12-01,25.29,51.85,993.31,16.53
2017-12-02,21.99,35.99,1015.04,33.49
2017-12-03,20.06,95.16,1029.98,35.97
2017-12-04,29.72,51.61,1019.19,33.28
2017-12-05,38.36,40.31,1033.86,19.59
2017-12-06,16.63,62.76,1003.4,10.07
2017-12-07,10.9,78.04,1028.68,43.42
2017-12-08,36.26,26.97,987.18,36.38
2017-12-09,15.4,83.2,1023.96,41.57
2017-12-10,22.26,55.95,1009.55,27.51
2017-12-11,11.42,85.3,1016.06,36.86
2017-12-12,36.62,36.96,998.36,11.77
2017-12-13,21.08,34.99,987.87,44.53
2017-12-14,37.71,22.53,1000.17,45.13
2017-12-15,13.5,66.65,988.53,41.56
2017-12-16,13.72,60.47,1012.69,15.92
2017-12-17,17.49,28.67,1039.68,39.08
2017-12-18,26.62,57.7,1026.09,44.16
2017-12-19,33.59,23.57,1021.93,31.33
2017-12-20,23.72,20.17,1028.48,29.8
2017-12-21,27.62,81.65,1042.91,31.52
2017-12-22,30.24,53.61,1005.85,14.79
2017-12-23,22.24,28.54,996.2,40.26
2017-12-24,11.86,62.0,993.28,41.09
2017-12-25,11.72,74.44,1045.09,27.43
2017-12-26,22.4,68.89,1037.78,32.6
2017-12-27,19.82,51.75,1001.18,37.95
2017-12-28,11.51,55.98,985.83,42.87
2018-01-01,37.74,50.73,996.81,30.11
2018-01-02,39.54,66.31,998.36,28.24
2018-01-03,37.99,71.52,1034.65,28.18
2018-01-04,20.01,75.13,1026.96,38.48
2018-01-05,27.54,88.53,1037.74,48.25
2018-01-06,30.93,64.5,1014.75,22.43
2018-01-07,21.43,78.53,1029.2,34.75
2018-01-08,20.79,81.28,1033.92,48.09
2018-01-09,13.42,31.76,1011.66,43.92
2018-01-10,39.54,63.1,990.55,41.91
2018-01-11,18.27,34.07,1000.67,39.19
2018-01-12,13.37,64.63,982.82,17.14
2018-01-13,31.26,48.44,1016.93,40.05
2018-01-14,33.67,31.73,994.05,49.4
2018-01-15,18.08,45.35,1045.7,36.45
2018-01-16,28.83,99.59,995.97,19.5
2018-01-17,34.01,73.06,1042.04,31.93
2018-01-18,15.46,86.83,998.42,39.2
2018-01-19,23.27,78.11,1046.55,17.29
2018-01-20,33.78,61.84,1014.82,44.53
2018-01-21,30.9,67.69,991.12,16.07
2018-01-22,14.39,68.25,1010.48,28.38
2018-01-23,18.37,90.09,1043.15,44.12
2018-01-24,27.13,96.49,994.96,34.92
2018-01-25,18.04,32.68,997.3,41.8
2018-01-26,17.75,60.92,1036.67,17.67
